f0_,a_stn,a_wban,lat,lon,elev,year,mo,da,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
7807,722170,03813,32.685,-83.653,+0104.6,2016,12,10,35.9,21.5,1018.9,10.0,3.5,6.0,53.1,24.1,0.0,999.9,0,0,0,0,0,0
7808,722170,03813,32.685,-83.653,+0104.6,2016,02,09,39.8,22.9,998.1,10.0,10.7,17.1,57.0,30.9,0.0,999.9,0,0,0,0,0,0
7809,722170,03813,32.685,-83.653,+0104.6,2016,07,10,82.3,68.3,1003.7,10.0,5.5,11.1,99.0,71.1,0.0,999.9,0,0,0,0,0,0
7810,722170,03813,32.685,-83.653,+0104.6,2016,05,14,69.8,51.1,1001.7,10.0,7.6,12.0,86.0,54.0,0.0,999.9,0,0,0,0,0,0
7811,722170,03813,32.685,-83.653,+0104.6,2016,06,16,83.4,71.0,999.4,9.8,8.7,14.0,98.1,73.0,0.03,999.9,0,0,0,0,0,0
7812,722170,03813,32.685,-83.653,+0104.6,2016,08,07,82.4,73.2,999.0,9.9,2.8,13.0,97.0,73.9,0.01,999.9,0,0,0,0,0,0
7813,722170,03813,32.685,-83.653,+0104.6,2016,06,01,79.0,66.4,1001.3,9.8,4.0,21.0,96.1,64.9,0.0,999.9,0,1,0,0,0,0
7814,722175,13860,32.633,-83.6,+0089.6,2016,10,13,67.4,56.5,1010.1,10.0,2.2,11.1,85.6,44.1,0.0,999.9,0,0,0,0,0,0
7815,722175,13860,32.633,-83.6,+0089.6,2016,04,03,60.5,32.3,1006.6,10.0,8.2,14.0,73.6,48.9,0.01,999.9,0,0,0,0,0,0
7816,722175,13860,32.633,-83.6,+0089.6,2016,02,03,66.6,64.3,1003.6,8.6,8.6,15.9,79.0,50.0,0.1,999.9,1,1,0,0,1,0
7817,722175,13860,32.633,-83.6,+0089.6,2016,07,28,86.9,69.2,1005.4,10.0,8.2,15.9,98.6,73.6,0.0,999.9,0,0,0,0,0,0
7818,722175,13860,32.633,-83.6,+0089.6,2016,08,11,81.3,75.0,1007.8,10.0,4.8,8.9,93.0,72.9,0.0,999.9,0,0,0,0,0,0
7819,722175,13860,32.633,-83.6,+0089.6,2016,10,15,66.1,61.5,1013.3,10.0,2.7,8.9,84.9,53.8,0.0,999.9,0,0,0,0,0,0
7820,722175,13860,32.633,-83.6,+0089.6,2016,03,30,60.3,46.7,1011.1,9.7,4.0,14.0,76.3,43.5,0.0,999.9,0,0,0,0,0,0
7821,722175,13860,32.633,-83.6,+0089.6,2016,02,29,59.4,43.6,1009.2,10.0,6.8,11.1,74.1,33.8,0.0,999.9,0,0,0,0,0,0
7822,722175,13860,32.633,-83.6,+0089.6,2016,11,17,55.7,42.4,1007.8,10.0,0.5,2.9,79.3,39.2,0.0,999.9,0,0,0,0,0,0
7823,722175,13860,32.633,-83.6,+0089.6,2016,04,22,67.6,61.3,1005.0,9.7,3.8,8.0,78.6,55.0,0.33,999.9,0,1,0,0,0,0
7824,722175,13860,32.633,-83.6,+0089.6,2016,06,12,85.3,71.1,1007.2,10.0,5.3,9.9,97.7,70.3,0.0,999.9,0,0,0,0,0,0
7825,722175,13860,32.633,-83.6,+0089.6,2016,01,11,38.0,16.8,1011.2,10.0,6.2,14.0,59.4,25.2,0.0,999.9,0,0,0,0,0,0
7826,722175,13860,32.633,-83.6,+0089.6,2016,07,24,84.3,72.8,1005.4,9.8,3.7,8.9,97.5,72.7,0.0,999.9,0,0,0,0,0,0
7827,722175,13860,32.633,-83.6,+0089.6,2016,06,04,82.6,69.8,1004.4,10.0,6.1,11.1,95.4,66.9,0.0,999.9,0,0,0,0,0,0
7828,722175,13860,32.633,-83.6,+0089.6,2016,12,18,68.3,62.6,1007.7,9.9,8.4,19.0,81.5,58.8,0.04,999.9,0,1,0,0,0,0
7829,722175,13860,32.633,-83.6,+0089.6,2016,01,13,44.9,24.6,1011.8,10.0,6.8,12.0,57.9,27.1,0.0,999.9,0,0,0,0,0,0
7830,722175,13860,32.633,-83.6,+0089.6,2016,01,25,42.0,28.7,1013.1,10.0,2.6,8.0,61.2,23.0,0.0,999.9,0,0,0,0,0,0
7831,722175,13860,32.633,-83.6,+0089.6,2016,12,29,63.9,50.5,1004.9,10.0,11.2,25.1,68.7,52.3,0.4,999.9,0,1,0,0,0,0
7832,722175,13860,32.633,-83.6,+0089.6,2016,12,26,63.1,57.3,1018.2,10.0,3.3,8.0,78.3,48.0,0.0,999.9,0,1,0,0,0,0
7833,722175,13860,32.633,-83.6,+0089.6,2016,06,10,78.5,65.4,1006.2,9.8,1.5,5.1,93.6,59.4,0.0,999.9,0,0,0,0,0,0
7834,722175,13860,32.633,-83.6,+0089.6,2016,03,10,68.4,57.5,1011.4,10.0,7.0,12.0,82.4,58.1,0.0,999.9,0,1,0,0,0,0
7835,722175,13860,32.633,-83.6,+0089.6,2016,03,11,72.2,59.9,1010.9,10.0,5.0,9.9,82.6,61.7,0.0,999.9,0,1,0,0,0,0
7836,722175,13860,32.633,-83.6,+0089.6,2016,04,08,64.1,38.6,1001.2,10.0,8.9,21.0,75.4,53.1,0.0,999.9,0,0,0,0,0,0
7837,722175,13860,32.633,-83.6,+0089.6,2016,07,21,80.8,73.3,1009.1,10.0,2.9,14.0,99.0,71.6,0.19,999.9,0,1,0,0,1,0
7838,722175,13860,32.633,-83.6,+0089.6,2016,08,17,81.7,76.6,1010.5,9.6,3.8,28.9,95.5,74.5,1.63,999.9,0,1,0,0,1,0
7839,722175,13860,32.633,-83.6,+0089.6,2016,11,14,53.4,39.5,1008.5,9.3,2.9,7.0,69.1,41.9,0.0,999.9,0,0,0,0,0,0
7840,722175,13860,32.633,-83.6,+0089.6,2016,09,23,79.0,68.8,1006.0,10.0,2.5,7.0,91.6,66.0,0.0,999.9,0,0,0,0,0,0
7841,722175,13860,32.633,-83.6,+0089.6,2016,03,21,48.9,25.8,1010.8,10.0,11.6,19.0,65.3,36.0,0.0,999.9,0,0,0,0,0,0
7842,722175,13860,32.633,-83.6,+0089.6,2016,03,13,72.8,60.1,1002.7,10.0,7.5,13.0,83.5,58.1,0.01,999.9,0,1,0,0,0,0
7843,722175,13860,32.633,-83.6,+0089.6,2016,11,30,69.7,65.1,1000.9,7.9,8.7,19.0,81.0,62.6,0.49,999.9,1,1,0,0,1,0
7844,722175,13860,32.633,-83.6,+0089.6,2016,05,22,69.5,57.8,1002.6,10.0,7.1,14.0,85.3,59.0,0.0,999.9,0,0,0,0,0,0
7845,722175,13860,32.633,-83.6,+0089.6,2016,10,18,72.2,61.1,1006.3,9.6,2.8,6.0,88.9,56.7,0.0,999.9,0,0,0,0,0,0
7846,722175,13860,32.633,-83.6,+0089.6,2016,09,03,73.0,65.9,1006.2,10.0,3.3,8.0,82.2,65.8,0.2,999.9,0,0,0,0,0,0
7847,722175,13860,32.633,-83.6,+0089.6,2016,03,25,63.5,61.2,1001.1,9.8,3.7,15.0,78.4,48.4,0.16,999.9,0,1,0,0,1,0
7848,722175,13860,32.633,-83.6,+0089.6,2016,09,11,80.1,68.4,1007.1,9.6,5.2,15.9,96.3,67.1,0.31,999.9,0,1,0,0,1,0
7849,722175,13860,32.633,-83.6,+0089.6,2016,05,06,57.5,43.0,1000.8,10.0,8.2,14.0,72.5,43.3,0.0,999.9,0,0,0,0,0,0
7850,722175,13860,32.633,-83.6,+0089.6,2016,06,14,83.1,72.9,1001.8,10.0,4.3,15.0,98.1,72.9,0.0,999.9,0,1,0,0,1,0
7851,722175,13860,32.633,-83.6,+0089.6,2016,12,27,63.1,60.5,1014.4,5.7,3.8,8.9,74.7,58.6,0.01,999.9,0,0,0,0,0,0
7852,722175,13860,32.633,-83.6,+0089.6,2016,02,19,51.6,35.4,1019.0,10.0,4.4,12.0,67.3,33.3,0.0,999.9,0,0,0,0,0,0
7853,722175,13860,32.633,-83.6,+0089.6,2016,09,12,75.6,70.9,1007.6,9.8,4.0,15.9,96.3,69.8,0.64,999.9,0,1,0,0,1,0
7854,722175,13860,32.633,-83.6,+0089.6,2016,07,05,85.1,74.3,1007.2,9.9,8.4,29.9,97.9,76.6,0.41,999.9,1,1,0,0,1,0
7855,722175,13860,32.633,-83.6,+0089.6,2016,01,31,51.5,44.2,1008.8,10.0,3.7,9.9,70.3,32.4,0.0,999.9,0,0,0,0,0,0
7856,722175,13860,32.633,-83.6,+0089.6,2016,10,25,63.3,47.3,1012.3,10.0,2.7,7.0,84.6,41.7,0.0,999.9,0,0,0,0,0,0
7857,722175,13860,32.633,-83.6,+0089.6,2016,08,12,83.2,75.2,1005.1,10.0,4.5,18.1,94.8,72.9,0.04,999.9,0,1,0,0,1,0
7858,722175,13860,32.633,-83.6,+0089.6,2016,04,04,60.7,44.9,1008.4,8.5,3.2,11.1,78.8,44.6,0.0,999.9,1,0,0,0,0,0
7859,722175,13860,32.633,-83.6,+0089.6,2016,08,13,82.0,74.7,1005.6,9.9,4.2,11.1,94.8,73.4,0.0,999.9,0,1,0,0,1,0
7860,722175,13860,32.633,-83.6,+0089.6,2016,07,19,81.2,72.6,1011.0,10.0,3.5,13.0,95.0,72.9,0.01,999.9,0,1,0,0,1,0
7861,722175,13860,32.633,-83.6,+0089.6,2016,05,31,79.5,67.0,1002.2,10.0,2.9,7.0,93.9,64.6,0.0,999.9,0,0,0,0,0,0
7862,722175,13860,32.633,-83.6,+0089.6,2016,08,21,84.4,74.0,1003.6,10.0,6.8,11.1,94.8,73.4,0.0,999.9,0,0,0,0,0,0
7863,722176,53884,33.312,-84.77,+0295.7,2016,02,07,42.9,24.3,985.6,10.0,5.9,14.0,56.3,33.4,0.0,999.9,0,0,0,0,0,0
7864,722176,53884,33.312,-84.77,+0295.7,2016,10,05,70.9,59.4,984.3,10.0,6.6,15.0,82.6,60.4,0.0,999.9,0,0,0,0,0,0
7865,722176,53884,33.312,-84.77,+0295.7,2016,02,03,63.1,61.8,978.7,9.0,6.5,14.0,68.9,57.4,99.99,999.9,0,1,0,0,1,0
7866,722176,53884,33.312,-84.77,+0295.7,2016,01,03,41.7,30.3,984.5,10.0,4.9,9.9,54.5,33.6,0.0,999.9,0,0,0,0,0,0
7867,722176,53884,33.312,-84.77,+0295.7,2016,01,22,45.6,45.6,973.4,7.3,8.8,17.1,48.9,37.8,99.99,999.9,0,1,0,0,1,0
7868,722176,53884,33.312,-84.77,+0295.7,2016,02,06,39.8,22.4,991.5,10.0,3.7,8.9,52.0,28.4,0.0,999.9,0,0,0,0,0,0
7869,722176,53884,33.312,-84.77,+0295.7,2016,03,22,49.7,33.3,989.8,10.0,2.5,8.9,68.7,32.4,0.0,999.9,0,0,0,0,0,0
7870,722176,53884,33.312,-84.77,+0295.7,2016,03,16,72.7,53.7,978.6,9.8,5.2,9.9,81.7,63.7,0.0,999.9,0,0,0,0,0,0
7871,722176,53884,33.312,-84.77,+0295.7,2016,12,26,61.1,59.2,993.6,8.9,5.7,8.9,65.8,59.0,0.0,999.9,0,0,0,0,0,0
7872,722176,53884,33.312,-84.77,+0295.7,2016,06,09,75.5,56.2,981.0,10.0,2.8,7.0,88.9,62.4,0.0,999.9,0,0,0,0,0,0
7873,722176,53884,33.312,-84.77,+0295.7,2016,01,07,46.9,34.9,986.5,10.0,5.8,11.1,60.8,40.1,0.0,999.9,0,0,0,0,0,0
7874,722176,53884,33.312,-84.77,+0295.7,2016,05,02,72.5,67.2,981.2,10.0,2.9,11.1,82.4,63.9,99.99,999.9,0,1,0,0,1,0
7875,722176,53884,33.312,-84.77,+0295.7,2016,09,30,63.6,51.0,982.6,10.0,3.8,8.9,74.5,52.3,0.0,999.9,0,0,0,0,0,0
7876,722176,53884,33.312,-84.77,+0295.7,2016,05,06,56.8,43.4,977.7,10.0,10.0,20.0,71.1,45.0,0.0,999.9,0,0,0,0,0,0
7877,722176,53884,33.312,-84.77,+0295.7,2016,12,31,39.0,28.2,987.5,10.0,1.3,8.9,47.7,30.9,99.99,999.9,0,1,0,0,0,0
7878,722176,53884,33.312,-84.77,+0295.7,2016,06,28,78.6,72.2,981.3,9.8,3.1,13.0,89.2,70.9,99.99,999.9,0,1,0,0,1,0
7879,722176,53884,33.312,-84.77,+0295.7,2016,11,07,60.9,43.3,991.1,10.0,4.4,12.0,73.6,50.9,0.0,999.9,0,0,0,0,0,0
7880,722176,53884,33.312,-84.77,+0295.7,2016,04,24,66.5,54.2,981.8,10.0,3.7,8.9,79.3,53.6,0.0,999.9,0,0,0,0,0,0
7881,722176,53884,33.312,-84.77,+0295.7,2016,01,01,46.5,40.3,987.3,10.0,7.0,13.0,55.9,40.6,0.0,999.9,0,0,0,0,0,0
7882,722176,53884,33.312,-84.77,+0295.7,2016,02,26,43.1,28.5,987.5,10.0,7.5,15.0,52.9,37.0,0.0,999.9,0,0,0,0,0,0
7883,722176,53884,33.312,-84.77,+0295.7,2016,02,09,37.5,23.1,975.8,10.0,7.3,14.0,45.7,33.1,0.0,999.9,0,0,0,0,0,0
7884,722176,53884,33.312,-84.77,+0295.7,2016,10,11,60.7,49.4,991.1,10.0,2.9,11.1,74.7,48.9,0.0,999.9,0,0,0,0,0,0
7885,722176,53884,33.312,-84.77,+0295.7,2016,04,01,66.5,65.5,975.1,8.5,3.3,8.9,70.7,62.6,99.99,999.9,0,1,0,0,1,0
7886,722176,53884,33.312,-84.77,+0295.7,2016,11,12,58.6,41.0,985.5,10.0,6.9,13.0,63.9,52.5,0.0,999.9,0,0,0,0,0,0
7887,722176,53884,33.312,-84.77,+0295.7,2016,05,18,69.3,66.8,981.0,9.6,2.6,6.0,78.8,65.3,99.99,999.9,0,1,0,0,0,0
7888,722176,53884,33.312,-84.77,+0295.7,2016,07,09,85.1,73.8,982.3,10.0,3.6,13.0,95.7,75.7,0.0,999.9,0,0,0,0,0,0
7889,722176,53884,33.312,-84.77,+0295.7,2016,08,27,81.8,73.4,983.6,10.0,2.5,8.9,92.1,72.0,0.0,999.9,0,0,0,0,0,0
7890,722176,53884,33.312,-84.77,+0295.7,2016,03,15,67.3,55.3,977.0,10.0,3.4,9.9,86.2,47.3,0.0,999.9,0,0,0,0,0,0
7891,722176,53884,33.312,-84.77,+0295.7,2016,06,19,76.2,64.2,989.9,10.0,6.3,13.0,84.4,70.9,0.0,999.9,0,0,0,0,0,0
7892,722176,53884,33.312,-84.77,+0295.7,2016,07,17,79.8,72.1,986.6,10.0,1.3,8.9,92.5,69.3,0.0,999.9,0,0,0,0,0,0
7893,722176,53884,33.312,-84.77,+0295.7,2016,09,05,76.6,67.3,987.9,10.0,1.1,7.0,88.7,66.4,0.0,999.9,0,0,0,0,0,0
7894,722176,53884,33.312,-84.77,+0295.7,2016,08,30,79.9,72.2,983.5,10.0,4.3,9.9,90.1,71.6,99.99,999.9,0,1,0,0,1,0
7895,722176,53884,33.312,-84.77,+0295.7,2016,01,10,46.1,42.5,975.8,9.4,6.8,13.0,54.3,37.9,99.99,999.9,0,1,0,0,0,0
7896,722176,53884,33.312,-84.77,+0295.7,2016,01,16,52.9,47.7,973.6,7.1,4.6,8.9,61.0,48.7,0.0,999.9,1,0,0,0,0,0
7897,722176,53884,33.312,-84.77,+0295.7,2016,06,26,81.3,71.6,984.8,10.0,5.2,9.9,90.9,73.2,99.99,999.9,0,1,0,0,1,0
7898,722176,53884,33.312,-84.77,+0295.7,2016,03,28,64.8,57.1,981.2,8.4,3.6,12.0,73.4,60.3,0.0,999.9,1,0,0,0,0,0
7899,722176,53884,33.312,-84.77,+0295.7,2016,11,06,58.6,46.0,990.6,10.0,1.7,8.0,74.1,46.0,0.0,999.9,0,0,0,0,0,0
7900,722176,53884,33.312,-84.77,+0295.7,2016,11,09,56.4,44.7,985.0,10.0,3.7,12.0,69.3,46.0,0.0,999.9,0,0,0,0,0,0
7901,722176,53884,33.312,-84.77,+0295.7,2016,09,22,78.2,69.0,983.3,10.0,3.4,7.0,88.9,69.4,0.0,999.9,0,0,0,0,0,0
7902,722176,53884,33.312,-84.77,+0295.7,2016,05,12,74.1,65.4,984.8,10.0,1.5,9.9,84.2,63.9,99.99,999.9,0,1,0,0,1,0
7903,722176,53884,33.312,-84.77,+0295.7,2016,12,30,44.0,20.4,987.8,10.0,6.2,13.0,52.3,35.6,0.0,999.9,0,0,0,0,0,0
7904,722176,53884,33.312,-84.77,+0295.7,2016,02,21,59.5,57.4,985.0,9.9,2.6,9.9,67.5,54.3,99.99,999.9,0,1,0,0,0,0
7905,722176,53884,33.312,-84.77,+0295.7,2016,03,02,51.2,41.6,981.9,10.0,7.3,15.9,66.9,38.8,99.99,999.9,0,1,0,0,1,0
7906,722176,53884,33.312,-84.77,+0295.7,2016,07,08,84.8,74.1,982.9,10.0,4.4,9.9,95.2,77.0,99.99,999.9,0,1,0,0,0,0
7907,722176,53884,33.312,-84.77,+0295.7,2016,12,21,42.9,35.3,990.5,7.4,1.1,4.1,62.2,31.1,0.0,999.9,0,0,0,0,0,0
7908,722176,53884,33.312,-84.77,+0295.7,2016,07,02,83.9,66.4,982.0,10.0,2.1,8.0,97.2,71.8,0.0,999.9,0,0,0,0,0,0
7909,722176,53884,33.312,-84.77,+0295.7,2016,04,09,53.4,30.6,983.1,10.0,6.0,17.1,63.9,41.0,0.0,999.9,0,0,0,0,0,0
7910,722176,53884,33.312,-84.77,+0295.7,2016,08,02,76.4,74.3,984.4,8.1,2.1,8.0,90.9,72.5,99.99,999.9,1,1,0,0,1,0
7911,722176,53884,33.312,-84.77,+0295.7,2016,10,26,63.5,54.5,990.4,8.8,4.1,8.9,77.4,53.1,0.0,999.9,1,0,0,0,0,0
7912,722176,53884,33.312,-84.77,+0295.7,2016,08,31,79.6,72.6,980.9,10.0,3.5,8.0,91.9,71.6,0.0,999.9,0,0,0,0,0,0
7913,722176,53884,33.312,-84.77,+0295.7,2016,09,27,76.8,69.5,980.2,10.0,1.9,6.0,88.3,67.3,0.0,999.9,0,0,0,0,0,0
7914,722176,53884,33.312,-84.77,+0295.7,2016,07,21,80.1,73.9,985.7,9.8,1.7,15.0,92.5,71.8,99.99,999.9,0,1,0,0,1,0
7915,722176,53884,33.312,-84.77,+0295.7,2016,04,23,66.0,57.7,979.4,10.0,6.0,15.9,76.6,56.7,0.0,999.9,0,0,0,0,0,0
7916,722176,53884,33.312,-84.77,+0295.7,2016,04,21,65.6,55.6,983.3,10.0,4.0,11.1,79.9,51.4,99.99,999.9,0,1,0,0,0,0
7917,722176,53884,33.312,-84.77,+0295.7,2016,11,30,68.8,66.8,975.6,9.3,6.9,13.0,74.3,60.8,99.99,999.9,0,1,0,0,1,0
7918,722176,53884,33.312,-84.77,+0295.7,2016,08,14,79.3,72.6,984.5,10.0,2.7,7.0,93.0,70.0,0.0,999.9,0,0,0,0,0,0
7919,722180,03820,33.364,-81.963,+0040.2,2016,08,11,80.1,75.1,1014.1,8.8,3.5,14.0,93.9,73.0,0.0,999.9,0,1,0,0,1,0
7920,722180,03820,33.364,-81.963,+0040.2,2016,06,01,78.0,69.1,1009.2,9.9,2.5,13.0,93.0,64.9,0.0,999.9,0,0,0,0,0,0
7921,722180,03820,33.364,-81.963,+0040.2,2016,03,03,47.3,33.3,1014.4,9.7,4.9,18.1,63.0,35.1,0.34,999.9,0,1,0,0,0,0
7922,722180,03820,33.364,-81.963,+0040.2,2016,10,07,72.3,66.2,1009.4,9.5,9.7,15.0,84.9,63.0,0.0,999.9,0,1,0,0,0,0
7923,722180,03820,33.364,-81.963,+0040.2,2016,08,02,80.1,73.3,1012.6,9.7,4.8,24.1,95.0,72.0,0.15,999.9,0,1,0,0,1,0
7924,722180,03820,33.364,-81.963,+0040.2,2016,10,09,69.4,49.7,1011.8,10.0,8.1,13.0,80.1,55.0,0.21,999.9,0,0,0,0,0,0
7925,722180,03820,33.364,-81.963,+0040.2,2016,04,11,58.8,48.4,1019.3,10.0,4.7,11.1,78.1,35.1,0.0,999.9,0,0,0,0,0,0
7926,722180,03820,33.364,-81.963,+0040.2,2016,09,21,75.7,68.1,1011.3,9.8,5.0,12.0,88.0,66.9,0.0,999.9,0,1,0,0,0,0
7927,722180,03820,33.364,-81.963,+0040.2,2016,04,10,49.4,27.8,1020.5,10.0,4.6,9.9,68.0,35.1,0.0,999.9,0,0,0,0,0,0
7928,722180,03820,33.364,-81.963,+0040.2,2016,11,05,57.1,43.4,1019.8,9.9,3.3,11.1,80.1,43.0,0.0,999.9,0,0,0,0,0,0
7929,722180,03820,33.364,-81.963,+0040.2,2016,09,29,78.9,62.9,1007.6,10.0,5.4,9.9,91.0,66.9,0.0,999.9,0,0,0,0,0,0
7930,722180,03820,33.364,-81.963,+0040.2,2016,10,19,71.9,61.9,1012.8,8.2,1.3,6.0,91.0,57.9,0.0,999.9,1,0,0,0,0,0
7931,722180,03820,33.364,-81.963,+0040.2,2016,04,13,61.8,55.9,1015.9,7.8,5.0,12.0,75.0,54.0,0.03,999.9,0,0,0,0,0,0
7932,722180,03820,33.364,-81.963,+0040.2,2016,05,24,68.9,56.2,1013.2,9.8,1.8,7.0,84.9,51.1,0.0,999.9,0,0,0,0,0,0
7933,722180,03820,33.364,-81.963,+0040.2,2016,02,27,43.9,26.8,1018.1,10.0,4.2,9.9,61.0,27.0,0.0,999.9,0,0,0,0,0,0
7934,722180,03820,33.364,-81.963,+0040.2,2016,11,04,66.6,56.0,1013.4,9.8,4.4,15.9,87.1,53.1,0.0,999.9,0,0,0,0,0,0
7935,722180,03820,33.364,-81.963,+0040.2,2016,09,01,79.1,72.7,1006.9,8.8,2.7,8.9,93.0,70.0,0.06,999.9,0,0,0,0,0,0
7936,722180,03820,33.364,-81.963,+0040.2,2016,05,23,66.8,52.5,1008.5,9.9,2.9,8.0,81.0,51.1,0.0,999.9,0,0,0,0,0,0
7937,722180,03820,33.364,-81.963,+0040.2,2016,11,21,47.2,19.0,1014.4,10.0,2.5,8.0,66.0,28.0,0.0,999.9,0,0,0,0,0,0
7938,722180,03820,33.364,-81.963,+0040.2,2016,07,19,80.6,72.6,1016.0,8.8,2.6,8.9,95.0,71.1,0.0,999.9,1,1,0,0,1,0
7939,722180,03820,33.364,-81.963,+0040.2,2016,06,17,84.6,69.8,1002.6,9.8,6.7,22.9,100.0,72.0,0.0,999.9,0,1,0,0,1,0
7940,722180,03820,33.364,-81.963,+0040.2,2016,05,08,76.2,53.1,1008.1,10.0,8.8,13.0,89.1,66.0,0.0,999.9,0,0,0,0,0,0
7941,722180,03820,33.364,-81.963,+0040.2,2016,10,24,59.8,46.4,1016.7,10.0,1.0,7.0,84.0,37.0,0.0,999.9,0,0,0,0,0,0
7942,722180,03820,33.364,-81.963,+0040.2,2016,07,06,79.4,71.7,1012.2,9.7,6.2,28.0,98.1,70.0,0.0,999.9,0,1,0,0,1,0
7943,722180,03820,33.364,-81.963,+0040.2,2016,12,03,45.2,34.6,1018.4,10.0,1.6,8.9,64.0,33.1,0.0,999.9,0,0,0,0,0,0
7944,722180,03820,33.364,-81.963,+0040.2,2016,03,21,51.0,29.1,1013.7,10.0,10.0,14.0,63.0,41.0,0.0,999.9,0,0,0,0,0,0
7945,722180,03820,33.364,-81.963,+0040.2,2016,10,16,71.1,60.0,1017.4,10.0,2.1,6.0,84.0,57.9,0.0,999.9,0,1,0,0,0,0
7946,722180,03820,33.364,-81.963,+0040.2,2016,07,04,85.8,71.3,1011.4,10.0,6.7,14.0,102.0,73.0,0.0,999.9,0,0,0,0,0,0
7947,722180,03820,33.364,-81.963,+0040.2,2016,08,10,81.3,73.4,1014.2,10.0,4.9,13.0,93.9,73.0,0.01,999.9,0,1,0,0,0,0
7948,722180,03820,33.364,-81.963,+0040.2,2016,08,17,82.3,71.5,1015.7,10.0,3.2,13.0,97.0,71.1,0.0,999.9,0,1,0,0,1,0
7949,722180,03820,33.364,-81.963,+0040.2,2016,08,09,80.7,74.1,1010.4,9.6,6.3,14.0,91.9,73.0,0.1,999.9,0,1,0,0,0,0
7950,722180,03820,33.364,-81.963,+0040.2,2016,04,28,74.3,65.4,1007.0,9.8,5.5,13.0,88.0,60.1,0.01,999.9,0,1,0,0,0,0
7951,722180,03820,33.364,-81.963,+0040.2,2016,02,11,38.4,16.2,1016.6,9.1,2.9,8.9,57.0,23.0,0.0,999.9,0,0,0,0,0,0
7952,722180,03820,33.364,-81.963,+0040.2,2016,02,21,57.2,52.4,1014.5,8.1,2.8,8.9,69.1,41.0,0.0,999.9,1,0,0,0,0,0
7953,722180,03820,33.364,-81.963,+0040.2,2016,09,12,77.7,69.5,1013.2,9.9,3.8,18.1,91.9,70.0,0.0,999.9,0,1,0,0,1,0
7954,722180,03820,33.364,-81.963,+0040.2,2016,09,27,73.7,67.4,1009.0,6.7,1.7,7.0,88.0,63.0,0.0,999.9,1,0,0,0,0,0
7955,722180,03820,33.364,-81.963,+0040.2,2016,07,23,84.1,71.1,1010.4,9.5,3.5,8.0,98.1,69.1,0.0,999.9,0,0,0,0,0,0
7956,722180,03820,33.364,-81.963,+0040.2,2016,04,17,57.6,39.6,1022.0,10.0,4.0,11.1,75.9,39.9,0.0,999.9,0,0,0,0,0,0
7957,722180,03820,33.364,-81.963,+0040.2,2016,03,17,65.5,44.1,1007.8,9.9,2.3,8.0,86.0,50.0,0.0,999.9,0,0,0,0,0,0
7958,722180,03820,33.364,-81.963,+0040.2,2016,11,26,58.5,41.6,1016.2,10.0,4.8,8.9,80.1,41.0,0.0,999.9,0,0,0,0,0,0
7959,722180,03820,33.364,-81.963,+0040.2,2016,04,30,73.2,63.6,1009.3,8.3,4.8,12.0,91.0,57.9,0.0,999.9,1,0,0,0,0,0
7960,722180,03820,33.364,-81.963,+0040.2,2016,05,25,72.5,58.8,1016.5,7.7,1.7,6.0,89.1,53.1,0.0,999.9,1,0,0,0,0,0
7961,722180,03820,33.364,-81.963,+0040.2,2016,09,17,74.8,66.6,1014.5,9.2,2.2,7.0,89.1,64.0,0.0,999.9,0,0,0,0,0,0
7962,722180,03820,33.364,-81.963,+0040.2,2016,09,26,75.2,69.1,1012.1,7.5,3.2,9.9,90.0,63.0,0.0,999.9,1,0,0,0,0,0
7963,722180,03820,33.364,-81.963,+0040.2,2016,04,19,63.6,47.1,1016.4,9.1,2.1,8.0,86.0,39.0,0.0,999.9,1,0,0,0,0,0
7964,722180,03820,33.364,-81.963,+0040.2,2016,08,18,81.5,73.1,1013.5,9.9,3.4,13.0,98.1,71.1,0.0,999.9,0,1,0,0,1,0
7965,722180,03820,33.364,-81.963,+0040.2,2016,12,14,55.2,51.9,1012.3,5.6,4.3,8.0,60.1,53.1,0.68,999.9,1,1,0,0,0,0
7966,722180,03820,33.364,-81.963,+0040.2,2016,02,02,61.4,54.4,1012.3,6.5,3.6,11.1,79.0,46.0,0.0,999.9,1,0,0,0,0,0
7967,722180,03820,33.364,-81.963,+0040.2,2016,12,05,50.9,46.8,1010.9,7.5,3.9,15.9,59.0,46.9,1.4,999.9,0,1,0,0,0,0
7968,722181,13837,33.467,-82.039,+0128.9,2016,10,06,72.8,58.2,1004.5,10.0,9.6,14.0,84.0,61.0,0.0,999.9,0,0,0,0,0,0
7969,722181,13837,33.467,-82.039,+0128.9,2016,06,16,86.0,68.2,995.7,10.0,6.6,13.0,100.0,75.0,0.0,999.9,0,0,0,0,0,0
7970,722181,13837,33.467,-82.039,+0128.9,2016,03,17,72.3,37.2,998.2,10.0,3.1,6.0,87.1,59.0,0.0,999.9,0,0,0,0,0,0
7971,722181,13837,33.467,-82.039,+0128.9,2016,09,09,82.6,64.3,1001.9,10.0,3.7,6.0,97.0,71.1,0.0,999.9,0,0,0,0,0,0
7972,722181,13837,33.467,-82.039,+0128.9,2016,05,11,77.0,62.4,1005.6,10.0,4.0,7.0,90.0,66.9,0.0,999.9,0,0,0,0,0,0
